Date,Open,High,Low,Close,Adj Close,Volume
2018-06-11,124.269997,124.339996,122.550003,122.660004,122.660004,5571400
2018-06-12,123.160004,123.180000,121.949997,122.540001,122.540001,5227300
2018-06-13,123.150002,124.089996,122.459999,122.629997,122.629997,5836900
2018-06-14,122.709999,123.150002,122.089996,122.410004,122.410004,5239200
2018-06-15,122.099998,122.730003,121.239998,122.610001,122.610001,13173500
2018-06-18,121.610001,121.809998,120.250000,121.320000,121.320000,6787400
2018-06-19,120.660004,123.169998,120.570000,122.570000,122.570000,8572400
2018-06-20,122.419998,122.660004,121.660004,122.040001,122.040001,6277200
2018-06-21,121.830002,122.239998,121.110001,121.449997,121.449997,4417200
2018-06-22,121.680000,123.379997,121.650002,122.839996,122.839996,9501400
2018-06-25,122.820000,123.430000,121.510002,122.589996,122.589996,8170500
2018-06-26,122.489998,122.889999,121.599998,122.349998,122.349998,5496400
2018-06-27,122.129997,122.970001,121.449997,121.610001,121.610001,5666000
2018-06-28,121.779999,122.410004,121.070000,122.000000,122.000000,5296800
2018-06-29,122.239998,123.180000,121.190002,121.339996,121.339996,7308700
2018-07-02,121.339996,121.730003,120.110001,121.580002,121.580002,5481400
2018-07-03,121.650002,123.459999,121.260002,122.709999,122.709999,4248100
2018-07-05,123.599998,125.120003,123.230003,125.000000,125.000000,7319100
2018-07-06,125.160004,125.919998,124.610001,125.750000,125.750000,7297900
2018-07-09,126.220001,126.750000,125.599998,126.050003,126.050003,6702100
2018-07-10,126.370003,126.889999,126.110001,126.864998,126.864998,1541517
